ITEM: TIMESTEP
0
-1.0000000000000000e+01 1.0000000000000000e+01
-1.0000000000000000e+01 1.0000000000000000e+01
-1.0000000000000000e+01 1.0000000000000000e+01
ITEM: ENTRIES index c_angles
1 98.4747 
2 69.8215 
3 70.6538 
4 63.708 
5 108.609 
6 85.1595 
7 75.7428 
8 64.3258 
9 94.3472 
10 128.706 
ITEM: TIMESTEP
3500
ITEM: NUMBER OF ENTRIES
10
ITEM: BOX BOUNDS pp pp pp
-1.0000000000000000e+01 1.0000000000000000e+01
-1.0000000000000000e+01 1.0000000000000000e+01
-1.0000000000000000e+01 1.0000000000000000e+01
ITEM: ENTRIES index c_angles
1 94.2138 
2 61.0989 
3 64.5458 
4 66.7737 
5 117.742 
6 81.9593 
7 74.2208 
8 78.4207 
9 92.2441 
10 138.343 
ITEM: TIMESTEP
3600
ITEM: NUMBER OF ENTRIES
10
ITEM: BOX BOUNDS pp pp pp
-1.0000000000000000e+01 1.0000000000000000e+01
-1.0000000000000000e+01 1.0000000000000000e+01
-1.0000000000000000e+01 1.0000000000000000e+01
ITEM: ENTRIES index c_angles
1 95.1688 
2 54.5079 
3 51.4265 
4 73.8801 
5 131.709 
6 82.0106 
7 74.1018 
8 90.5467 
9 93.7237 
10 150.72 
ITEM: TIMESTEP
3700
ITEM: NUMBER OF ENTRIES
10
ITEM: BOX BOUNDS pp pp pp
-1.0000000000000000e+01 1.0000000000000000e+01
-1.0000000000000000e+01 1.0000000000000000e+01
-1.0000000000000000e+01 1.0000000000000000e+01
ITEM: ENTRIES index c_angles
1 97.4453 
2 56.7353 
3 41.3716 
4 90.6241 
5 153.836 
6 85.1244 
7 80.1609 
8 81.0075 
9 95.5894 
10 160.953 
ITEM: TIMESTEP
3800
ITEM: NUMBER OF ENTRIES
10
ITEM: BOX BOUNDS pp pp pp
-1.0000000000000000e+01 1.0000000000000000e+01
-1.0000000000000000e+01 1.0000000000000000e+01
-1.0000000000000000e+01 1.0000000000000000e+01
ITEM: ENTRIES index c_angles
1 96.8518 
2 59.3336 
3 35.6023 
4 112.093 
5 165.284 
6 89.1285 
7 89.8896 
8 71.246 
9 98.4731 
10 164.797 
ITEM: TIMESTEP
3900
